,imageName,x0,x1,y0,y1
1601,24055328,1600,1700,2230,2330
1602,24055328,905,1005,2358,2458
1603,24055355,1448,1548,573,673
1604,24055355,1342,1442,993,1093
1605,24055355,1609,1709,603,703
1606,24055355,1624,1724,715,815
1607,24055355,1631,1731,1399,1499
1608,24055355,1870,1970,1485,1585
1609,24055355,2173,2273,993,1093
1610,24055355,2334,2434,1577,1677
1611,24055355,2403,2503,534,634
1612,24055355,2801,2901,1532,1632
1613,24055355,2884,2984,295,395
1614,24055355,2959,3059,1530,1630
1615,24055355,3415,3515,918,1018
1616,24055355,3635,3735,795,895
1617,24055355,3704,3804,513,613
1618,24055382,2500,2600,2044,2144
1619,24055382,1327,1427,2484,2584
1620,24055382,1797,1897,2859,2959
1621,24055382,2505,2605,1978,2078
1622,24055382,1332,1432,2445,2545
1623,24055382,1277,1377,2486,2586
1624,24055382,1765,1865,2860,2960
1625,24055382,2663,2763,1895,1995
1626,24055382,909,1009,2540,2640
1627,24055382,951,1051,2481,2581
1628,24055382,857,957,2567,2667
1629,24055382,1329,1429,2741,2841
1630,24055382,1313,1413,2431,2531
1631,24055382,897,997,2209,2309
1632,24055382,1859,1959,2857,2957
1633,24055382,2523,2623,1887,1987
1634,24055382,2449,2549,1974,2074
1635,24055382,1028,1128,2314,2414
1636,24055382,907,1007,2459,2559
1637,24055382,2879,2979,2622,2722
1638,24055382,1148,1248,2147,2247
1639,24055382,2372,2472,2663,2763
1640,24055382,2265,2365,2307,2407
1641,24055382,2247,2347,1914,2014
1642,24055382,2104,2204,2181,2281
1643,24055382,2002,2102,2198,2298
1644,24055382,729,829,2675,2775
1645,24055382,2576,2676,2689,2789
1646,24055382,2621,2721,1981,2081
1647,24055382,2755,2855,2298,2398
1648,24055382,2758,2858,2518,2618
1649,24055382,2901,3001,2840,2940
1650,24055382,2926,3026,2562,2662
1651,24055382,2980,3080,2037,2137
1652,24055382,2373,2473,2258,2358
1653,24055382,2000,2100,2787,2887
1654,24055382,1769,1869,2702,2802
1655,24055382,1904,2004,1944,2044
1656,24055382,773,873,2566,2666
1657,24055382,842,942,2304,2404
1658,24055382,952,1052,3160,3260
1659,24055382,985,1085,2414,2514
1660,24055382,1016,1116,2177,2277
1661,24055382,1054,1154,2260,2360
1662,24055382,1048,1148,2555,2655
1663,24055382,1184,1284,2586,2686
1664,24055382,1932,2032,2526,2626
1665,24055382,1219,1319,2477,2577
1666,24055382,1395,1495,2722,2822
1667,24055382,1485,1585,2535,2635
1668,24055382,1661,1761,2567,2667
1669,24055382,1700,1800,2928,3028
1670,24055382,1677,1777,3091,3191
1671,24055382,1762,1862,2585,2685
1672,24055382,3020,3120,2307,2407
1673,24055382,1810,1910,3197,3297
1674,24055382,1834,1934,2016,2116
1675,24055382,1245,1345,2095,2195
1676,24055382,3185,3285,2823,2923
1677,24055573,1470,1570,900,1000
1678,24055573,1479,1579,636,736
1679,24055573,1597,1697,269,369
1680,24055573,1646,1746,627,727
1681,24055573,1662,1762,681,781
1682,24055573,1887,1987,261,361
1683,24055573,2336,2436,1223,1323
1684,24055573,2519,2619,1183,1283
1685,24055627,951,1051,452,552
1686,24055627,1230,1330,281,381
1687,24055627,1468,1568,450,550
1688,24055627,2025,2125,67,167
1689,24055627,2060,2160,1141,1241
1690,24055627,2565,2665,1266,1366
1691,24055627,2775,2875,1160,1260
1692,24055627,3150,3250,930,1030
1693,24055725,2305,2405,1038,1138
1694,24055725,2301,2401,1019,1119
1695,24055725,2227,2327,842,942
1696,24055725,1719,1819,1073,1173
1697,24055725,1698,1798,1085,1185
1698,24055725,2282,2382,1066,1166
1699,24055725,1686,1786,1058,1158
1700,24055725,2244,2344,795,895
1701,24055725,2317,2417,1081,1181
1702,24055725,2283,2383,996,1096
1703,24055725,1687,1787,1035,1135
1704,24055725,2215,2315,831,931
1705,24055725,1884,1984,914,1014
1706,24055725,1745,1845,1078,1178
1707,24055725,2193,2293,792,892
1708,24055725,2190,2290,827,927
1709,24055725,1648,1748,1015,1115
1710,24055725,1753,1853,1066,1166
1711,24055725,1869,1969,865,965
1712,24055725,2277,2377,792,892
1713,24055725,1926,2026,936,1036
1714,24055725,2221,2321,849,949
1715,24055725,1997,2097,987,1087
1716,24055725,1893,1993,868,968
1717,24055725,1884,1984,947,1047
1718,24055725,2185,2285,770,870
1719,24055725,2348,2448,739,839
1720,24055725,1671,1771,978,1078
1721,24055725,1676,1776,706,806
1722,24055725,2127,2227,1038,1138
1723,24055725,1683,1783,230,330
1724,24055725,2368,2468,885,985
1725,24055725,1755,1855,900,1000
1726,24055725,1898,1998,652,752
1727,24055725,2295,2395,596,696
1728,24055725,1938,2038,954,1054
1729,24055725,2217,2317,725,825
1730,24055725,1883,1983,1060,1160
1731,24055725,2247,2347,914,1014
1732,24055725,2346,2446,471,571
1733,24055725,170,270,444,544
1734,24055725,2023,2123,1074,1174
1735,24055725,417,517,306,406
1736,24055725,1114,1214,800,900
1737,24055725,1116,1216,270,370
1738,24055725,1406,1506,1034,1134
1739,24055725,1459,1559,267,367
1740,24055725,1498,1598,931,1031
1741,24055725,1522,1622,633,733
1742,24055725,1564,1664,1062,1162
1743,24055725,2127,2227,894,994
1744,24055725,1598,1698,928,1028
1745,24055725,1748,1848,226,326
1746,24055725,1761,1861,336,436
1747,24055725,1782,1882,849,949
1748,24055725,1799,1899,484,584
1749,24055725,1892,1992,46,146
1750,24055725,1921,2021,119,219
1751,24055725,1961,2061,722,822
1752,24055725,2022,2122,1156,1256
1753,24055725,2692,2792,694,794
1754,24055752,1813,1913,1225,1325
1755,24055752,1770,1870,1233,1333
1756,24055752,1765,1865,1271,1371
1757,24055752,1800,1900,1228,1328
1758,24055752,1777,1877,1261,1361
1759,24055752,1784,1884,1240,1340
1760,24055752,1826,1926,1252,1352
1761,24055752,1800,1900,1220,1320
1762,24055752,1728,1828,1269,1369
1763,24055752,2227,2327,1514,1614
1764,24055752,2196,2296,1344,1444
1765,24055752,2224,2324,1401,1501
1766,24055752,2272,2372,1420,1520
1767,24055752,1845,1945,1228,1328
1768,24055752,1746,1846,1311,1411
1769,24055752,1765,1865,1202,1302
1770,24055752,2243,2343,1378,1478
1771,24055752,2237,2337,1450,1550
1772,24055752,2217,2317,1515,1615
1773,24055752,2274,2374,1467,1567
1774,24055752,2196,2296,1393,1493
1775,24055752,2198,2298,1517,1617
1776,24055752,2232,2332,1550,1650
1777,24055752,2138,2238,1302,1402
1778,24055752,2162,2262,1322,1422
1779,24055752,1854,1954,1216,1316
1780,24055752,2245,2345,1369,1469
1781,24055752,2250,2350,1548,1648
1782,24055752,1818,1918,1353,1453
1783,24055752,1701,1801,1244,1344
1784,24055752,2251,2351,1527,1627
1785,24055752,2182,2282,1308,1408
1786,24055752,2270,2370,1473,1573
1787,24055752,2207,2307,1494,1594
1788,24055752,1868,1968,1204,1304
1789,24055752,1722,1822,1258,1358
1790,24055752,2093,2193,1414,1514
1791,24055752,2105,2205,1351,1451
1792,24055752,2121,2221,1447,1547
1793,24055752,2125,2225,1398,1498
1794,24055752,2129,2229,1366,1466
1795,24055752,2178,2278,1274,1374
1796,24055752,2180,2280,1399,1499
1797,24055752,2183,2283,1375,1475
1798,24055752,2220,2320,1590,1690
1799,24055752,2271,2371,1454,1554
1800,24055752,1665,1765,1273,1373
1801,24055752,1673,1773,1253,1353
1802,24055752,1267,1367,1384,1484
1803,24055752,2288,2388,1391,1491
1804,24055752,1634,1734,1865,1965
1805,24055752,1700,1800,1324,1424
1806,24055752,2153,2253,1494,1594
1807,24055752,2142,2242,1458,1558
1808,24055752,1695,1795,1315,1415
1809,24055752,1667,1767,1253,1353
1810,24055752,1884,1984,2273,2373
1811,24055752,1315,1415,1344,1444
1812,24055752,2154,2254,1559,1659
1813,24055752,1231,1331,1356,1456
1814,24055752,2066,2166,1329,1429
1815,24055752,1812,1912,1830,1930
1816,24055752,2230,2330,1627,1727
1817,24055752,1865,1965,1686,1786
1818,24055752,2317,2417,1507,1607
1819,24055752,2135,2235,1547,1647
1820,24055752,1918,2018,1203,1303
1821,24055752,1677,1777,1431,1531
1822,24055752,1765,1865,1353,1453
1823,24055752,1507,1607,1265,1365
1824,24055752,2261,2361,1753,1853
1825,24055752,1438,1538,1251,1351
1826,24055752,2137,2237,1855,1955
1827,24055752,2299,2399,1603,1703
1828,24055752,1927,2027,1285,1385
1829,24055752,2007,2107,1220,1320
1830,24055752,1264,1364,2076,2176
1831,24055752,1281,1381,1534,1634
1832,24055752,1350,1450,1746,1846
1833,24055752,1349,1449,1522,1622
1834,24055752,1369,1469,1269,1369
1835,24055752,1422,1522,1416,1516
1836,24055752,2071,2171,2435,2535
1837,24055752,1498,1598,1453,1553
1838,24055752,1772,1872,1931,2031
1839,24055752,1773,1873,1528,1628
1840,24055752,1785,1885,1630,1730
1841,24055752,1919,2019,1338,1438
1842,24055752,1944,2044,1778,1878
1843,24055752,1974,2074,1571,1671
1844,24055752,1509,1609,2026,2126
1845,24055752,2450,2550,1875,1975
1846,24055779,1821,1921,874,974
1847,24055779,2095,2195,967,1067
1848,24055779,1819,1919,905,1005
1849,24055779,2096,2196,960,1060
1850,24055779,1792,1892,884,984
1851,24055779,2098,2198,972,1072
1852,24055779,1813,1913,915,1015
1853,24055779,2063,2163,962,1062
1854,24055779,1839,1939,860,960
1855,24055779,2114,2214,1004,1104
1856,24055779,2105,2205,948,1048
1857,24055779,1785,1885,900,1000
1858,24055779,2120,2220,1009,1109
1859,24055779,1856,1956,875,975
1860,24055779,2140,2240,948,1048
1861,24055779,1915,2015,1003,1103
1862,24055779,1780,1880,927,1027
1863,24055779,1913,2013,1088,1188
1864,24055779,1775,1875,841,941
1865,24055779,1904,2004,1047,1147
1866,24055779,1867,1967,857,957
1867,24055779,1916,2016,968,1068
1868,24055779,2045,2145,934,1034
1869,24055779,2155,2255,982,1082
1870,24055779,1948,2048,990,1090
1871,24055779,1786,1886,844,944
1872,24055779,1888,1988,993,1093
1873,24055779,1579,1679,993,1093
1874,24055779,1865,1965,1069,1169
1875,24055779,2045,2145,1017,1117
1876,24055779,1952,2052,1096,1196
1877,24055779,2038,2138,1063,1163
1878,24055779,1821,1921,1120,1220
1879,24055779,2043,2143,847,947
1880,24055779,2227,2327,690,790
1881,24055779,1819,1919,791,891
1882,24055779,2089,2189,896,996
1883,24055779,1512,1612,874,974
1884,24055779,1555,1655,1061,1161
1885,24055779,1574,1674,981,1081
1886,24055779,1595,1695,1038,1138
1887,24055779,1641,1741,1055,1155
1888,24055779,1696,1796,1001,1101
1889,24055779,1723,1823,1024,1124
1890,24055779,1683,1783,1021,1121
1891,24055779,1754,1854,958,1058
1892,24055779,1770,1870,981,1081
1893,24055779,2220,2320,718,818
1894,24055779,1596,1696,1099,1199
1895,24055779,1814,1914,1129,1229
1896,24055779,1388,1488,1039,1139
1897,24055779,1812,1912,772,872
1898,24055779,1339,1439,605,705
1899,24055779,1511,1611,1041,1141
1900,24055779,1959,2059,1115,1215
1901,24055779,1010,1110,542,642
1902,24055779,2220,2320,665,765
1903,24055779,2031,2131,870,970
1904,24055779,1002,1102,543,643
1905,24055779,2221,2321,443,543
1906,24055779,1057,1157,531,631
1907,24055779,1699,1799,954,1054
1908,24055779,2020,2120,603,703
1909,24055779,1284,1384,681,781
1910,24055779,2257,2357,601,701
1911,24055779,2152,2252,781,881
1912,24055779,669,769,298,398
1913,24055779,2922,3022,85,185
1914,24055779,1783,1883,398,498
1915,24055779,1745,1845,1099,1199
1916,24055779,1704,1804,312,412
1917,24055779,1656,1756,762,862
1918,24055779,1647,1747,623,723
1919,24055779,1543,1643,639,739
1920,24055779,1452,1552,934,1034
1921,24055779,1340,1440,840,940
1922,24055779,1227,1327,912,1012
1923,24055779,1215,1315,398,498
1924,24055779,1189,1289,593,693
1925,24055779,1964,2064,530,630
1926,24055806,1374,1474,1697,1797
1927,24055806,1371,1471,1704,1804
1928,24055806,1327,1427,1680,1780
1929,24055806,1368,1468,1718,1818
1930,24055806,1393,1493,1677,1777
1931,24055806,1403,1503,1674,1774
1932,24055806,1404,1504,1661,1761
1933,24055806,1419,1519,1647,1747
1934,24055806,1343,1443,1696,1796
1935,24055806,1337,1437,1718,1818
1936,24055806,1407,1507,1679,1779
1937,24055806,1370,1470,1642,1742
1938,24055806,1296,1396,1689,1789
1939,24055806,1415,1515,1723,1823
1940,24055806,1397,1497,1625,1725
1941,24055806,1288,1388,1721,1821
1942,24055806,1567,1667,1543,1643
1943,24055806,1414,1514,1620,1720
1944,24055806,1280,1380,1716,1816
1945,24055806,1276,1376,1728,1828
1946,24055806,1624,1724,1564,1664
1947,24055806,1524,1624,1581,1681
1948,24055806,1408,1508,1741,1841
1949,24055806,1620,1720,1867,1967
1950,24055806,1615,1715,1688,1788
1951,24055806,1589,1689,1826,1926
1952,24055806,1586,1686,1571,1671
1953,24055806,1695,1795,1763,1863
1954,24055806,1848,1948,1663,1763
1955,24055806,1385,1485,1602,1702
1956,24055806,1663,1763,1610,1710
1957,24055806,1661,1761,1892,1992
1958,24055806,1408,1508,1761,1861
1959,24055806,1677,1777,1582,1682
1960,24055806,1494,1594,1587,1687
1961,24055806,1752,1852,1599,1699
1962,24055806,1207,1307,1821,1921
1963,24055806,1202,1302,1758,1858
1964,24055806,1603,1703,1513,1613
1965,24055806,1546,1646,1670,1770
1966,24055806,1134,1234,1766,1866
1967,24055806,1740,1840,1634,1734
1968,24055806,1294,1394,1806,1906
1969,24055806,828,928,1954,2054
1970,24055806,1792,1892,1599,1699
1971,24055806,1800,1900,1830,1930
1972,24055806,1791,1891,1740,1840
1973,24055806,1740,1840,1936,2036
1974,24055806,1902,2002,1980,2080
1975,24055806,1830,1930,2003,2103
1976,24055806,584,684,2092,2192
1977,24055806,1605,1705,2082,2182
1978,24055806,1587,1687,2139,2239
1979,24055806,1479,1579,2092,2192
1980,24055806,1997,2097,2289,2389
1981,24055806,1243,1343,1912,2012
1982,24055806,1130,1230,1976,2076
1983,24055806,1088,1188,1833,1933
1984,24055806,1031,1131,2105,2205
1985,24055806,1024,1124,1830,1930
1986,24055806,762,862,2142,2242
1987,24055806,655,755,2310,2410
1988,24055806,1625,1725,1953,2053
1989,24055806,2320,2420,1987,2087
1990,24055904,1774,1874,1961,2061
1991,24055904,1834,1934,1444,1544
1992,24055904,1840,1940,1547,1647
1993,24055904,2162,2262,1685,1785
1994,24055904,2512,2612,1344,1444
1995,24055904,2647,2747,1326,1426
1996,24055958,1524,1624,1848,1948
1997,24055958,1552,1652,2370,2470
1998,24055958,1853,1953,1944,2044
1999,24055958,2162,2262,1436,1536
2000,24055958,2168,2268,1366,1466
2001,24055958,2293,2393,1689,1789
2002,24055958,2380,2480,1742,1842
2003,24055958,2468,2568,1842,1942
2004,24065680,1775,1875,681,781
2005,24065680,1769,1869,676,776
2006,24065680,1819,1919,705,805
2007,24065680,1917,2017,438,538
2008,24065680,1763,1863,679,779
2009,24065680,1823,1923,713,813
2010,24065680,2672,2772,918,1018
2011,24065680,528,628,68,168
2012,24065680,2050,2150,1176,1276
2013,24065707,1814,1914,3005,3105
2014,24065707,1433,1533,3163,3263
2015,24065707,1316,1416,3251,3351
2016,24065707,2080,2180,3181,3281
2017,24065734,1452,1552,362,462
2018,24065734,553,653,136,236
2019,24065734,1488,1588,494,594
2020,24065734,1506,1606,208,308
2021,24065734,1691,1791,955,1055
2022,24065734,1943,2043,857,957
2023,24065734,2059,2159,970,1070
2024,24065734,2065,2165,907,1007
2025,24065761,1653,1753,2593,2693
2026,24065761,1613,1713,2574,2674
2027,24065761,1698,1798,2600,2700
2028,24065761,1276,1376,3088,3188
2029,24065761,785,885,3248,3348
2030,24065761,1639,1739,2474,2574
2031,24065761,876,976,3234,3334
2032,24065761,1398,1498,3169,3269
2033,24065761,1428,1528,2431,2531
2034,24065761,2144,2244,2293,2393
2035,24065833,2034,2134,1418,1518
2036,24065833,2388,2488,423,523
2037,24065833,1815,1915,823,923
2038,24065833,1960,2060,399,499
2039,24065833,2145,2245,627,727
2040,24065833,2359,2459,1154,1254
2041,24065833,2535,2635,913,1013
2042,24065833,2618,2718,1240,1340
2043,24065887,1225,1325,894,994
2044,24065887,1597,1697,1212,1312
2045,24065887,1631,1731,907,1007
2046,24065887,1252,1352,1020,1120
2047,24065887,1283,1383,681,781
2048,24065887,1301,1401,1151,1251
2049,24065887,1410,1510,1220,1320
2050,24065887,1461,1561,1040,1140
2051,24065887,1477,1577,1228,1328
2052,24065887,1531,1631,1223,1323
2053,24065887,1619,1719,817,917
2054,24065887,1705,1805,972,1072
2055,24065887,1885,1985,710,810
2056,24065887,2022,2122,628,728
2057,24065887,2291,2391,425,525
2058,26933801,1335,1435,36,136
2059,26933801,1368,1468,26,126
2060,26933801,1351,1451,40,140
2061,26933801,1364,1464,39,139
2062,26933801,1336,1436,50,150
2063,26933801,1460,1560,21,121
2064,26933801,1357,1457,148,248
2065,26933801,1591,1691,92,192
2066,26933801,1616,1716,144,244
2067,26933801,1267,1367,169,269
2068,26933801,1638,1738,216,316
2069,26933801,1698,1798,125,225
2070,26933859,1290,1390,170,270
2071,26933859,1429,1529,46,146
2072,26933859,1548,1648,22,122
2073,26933859,1407,1507,158,258
2074,26933859,1578,1678,39,139
2075,26933859,1615,1715,99,199
2076,26933859,1649,1749,88,188
2077,26933859,1384,1484,112,212
2078,26933859,1449,1549,138,238
2079,26933859,1669,1769,136,236
2080,26933859,1685,1785,17,117
2081,26933859,1553,1653,218,318
2082,30011484,2780,2880,2278,2378
2083,30011484,536,636,2250,2350
2084,30011484,1094,1194,1870,1970
2085,30011484,1825,1925,2149,2249
2086,30011484,2212,2312,2377,2477
2087,30011484,2313,2413,2349,2449
2088,30011484,2400,2500,2411,2511
2089,30011484,2630,2730,2326,2426
2090,30011530,2358,2458,2451,2551
2091,30011530,261,361,2231,2331
2092,30011530,281,381,2316,2416
2093,30011530,427,527,2459,2559
2094,30011530,861,961,1852,1952
2095,30011530,1063,1163,1853,1953
2096,30011530,1370,1470,1779,1879
2097,30011530,1494,1594,2206,2306
2098,30011530,1510,1610,2303,2403
2099,30011530,1788,1888,2368,2468
2100,30011530,2907,3007,2219,2319
2101,30011700,1439,1539,1512,1612
2102,30011700,1872,1972,1283,1383
2103,30011700,1746,1846,1554,1654
2104,30011700,2151,2251,1856,1956
2105,30011727,1828,1928,863,963
2106,30011727,2003,2103,963,1063
2107,30011727,2012,2112,1046,1146
2108,30011727,2146,2246,1074,1174
2109,30011727,2230,2330,268,368
2110,30011727,2693,2793,1040,1140
2111,30011798,446,546,3253,3353
2112,30011798,962,1062,2949,3049
2113,30011798,1397,1497,2685,2785
2114,30011798,1686,1786,3005,3105
2115,30011798,1942,2042,2203,2303
2116,30011798,2108,2208,2402,2502
2117,30011798,2226,2326,1982,2082
2118,30011798,2469,2569,2461,2561
2119,30011798,2585,2685,2204,2304
2120,30011798,2621,2721,2037,2137
2121,30011824,779,879,989,1089
2122,30011824,483,583,534,634
2123,30011824,739,839,805,905
2124,30011824,1065,1165,287,387
2125,30011824,1137,1237,90,190
2126,30011824,2132,2232,788,888
2127,30011824,2918,3018,133,233
2128,30011850,2859,2959,2168,2268
2129,30011850,3051,3151,2616,2716
2130,30011850,673,773,2279,2379
2131,30011850,907,1007,2696,2796
2132,30011850,1332,1432,2914,3014
2133,30011850,1793,1893,2159,2259
2134,30011850,1967,2067,2792,2892
2135,30011850,2066,2166,1940,2040
2136,30011850,2266,2366,3043,3143
2137,30011850,2276,2376,2664,2764
2138,30011850,2391,2491,1989,2089
2139,30011850,2849,2949,2100,2200
2140,30011850,3110,3210,2340,2440
2141,30318067,1602,1702,1313,1413
2142,30318067,1172,1272,123,223
2143,30318067,1302,1402,1327,1427
2144,30318067,1411,1511,1,101
2145,30318067,1900,2000,961,1061
2146,30318067,2348,2448,624,724
2147,50993399,2472,2572,1087,1187
2148,50993399,2664,2764,1109,1209
2149,50993399,2298,2398,816,916
2150,50993399,2654,2754,1151,1251
2151,50993399,2644,2744,1089,1189
2152,50993399,1602,1702,1313,1413
2153,50993399,2521,2621,1122,1222
2154,50993399,2481,2581,1037,1137
2155,50993399,2420,2520,1251,1351
2156,50993399,2545,2645,682,782
2157,50993399,2538,2638,969,1069
2158,50993399,2484,2584,880,980
2159,50993399,2385,2485,1189,1289
2160,50993399,875,975,922,1022
2161,50993399,2187,2287,715,815
2162,50993399,2173,2273,1282,1382
2163,50993399,2129,2229,1080,1180
2164,50993399,2124,2224,1211,1311
2165,50993399,2064,2164,694,794
2166,50993399,1974,2074,972,1072
2167,50993399,1900,2000,961,1061
2168,50993399,1411,1511,1,101
2169,50993399,1302,1402,1327,1427
2170,50993399,1172,1272,123,223
2171,50993399,2348,2448,624,724
2172,50993399,2795,2895,1026,1126
2173,50993426,1955,2055,1293,1393
2174,50993426,1549,1649,1199,1299
2175,50993426,1068,1168,907,1007
2176,50993426,2020,2120,1166,1266
2177,50993426,1983,2083,1248,1348
2178,50993426,1335,1435,1098,1198
2179,50993426,1505,1605,1214,1314
2180,50993426,2217,2317,1157,1257
2181,50993426,1598,1698,1209,1309
2182,50993426,765,865,847,947
2183,50993426,2134,2234,1217,1317
2184,50993426,2050,2150,1236,1336
2185,50993426,1534,1634,1304,1404
2186,50993426,1360,1460,841,941
2187,50993426,1292,1392,930,1030
2188,50993426,1271,1371,729,829
2189,50993426,1128,1228,1196,1296
2190,50993426,922,1022,849,949
2191,50993426,1391,1491,1019,1119
2192,50993426,2295,2395,1099,1199
2193,50993670,2132,2232,986,1086
2194,50993670,2256,2356,1376,1476
2195,50993670,2291,2391,1112,1212
2196,50993670,2352,2452,1109,1209
2197,50993670,2370,2470,1281,1381
2198,50993670,2670,2770,1424,1524
2199,50993670,3066,3166,711,811
2200,50994110,1742,1842,387,487
2201,50994110,1909,2009,655,755
2202,50994110,1942,2042,219,319
2203,50994110,1958,2058,803,903
2204,50994164,1612,1712,724,824
2205,50994164,1663,1763,494,594
2206,50994164,1753,1853,152,252
2207,50994164,2072,2172,639,739
2208,50994327,1992,2092,257,357
2209,50994327,1960,2060,511,611
2210,50994327,2040,2140,724,824
2211,50994327,2182,2282,270,370
2212,50994381,997,1097,93,193
2213,50994381,1691,1791,685,785
2214,50994381,1811,1911,184,284
2215,50994381,1815,1915,333,433
2216,50994381,2123,2223,536,636
2217,50994381,2134,2234,182,282
2218,50994381,2613,2713,111,211
2219,50994535,1043,1143,2829,2929
2220,50994535,1053,1153,2582,2682
2221,50994535,1351,1451,2904,3004
2222,50994535,1480,1580,2615,2715
2223,50994535,1532,1632,2417,2517
2224,50994535,1817,1917,1502,1602
2225,50994535,1866,1966,1952,2052
2226,50994535,2447,2547,1828,1928
2227,50994562,1678,1778,2026,2126
2228,50994562,2339,2439,2352,2452
2229,50994562,2420,2520,2922,3022
2230,50994562,2468,2568,3137,3237
2231,50994589,2462,2562,3249,3349
2232,50994589,1117,1217,2452,2552
2233,50994589,1359,1459,2706,2806
2234,50994589,2223,2323,2856,2956
2235,50994589,904,1004,3019,3119
2236,50994589,1380,1480,2465,2565
2237,50994589,1563,1663,2979,3079
2238,50994589,1653,1753,2813,2913
2239,50994589,1820,1920,2545,2645
2240,50994589,1922,2022,2369,2469
2241,50994589,2251,2351,1907,2007
2242,50994589,2288,2388,2791,2891
2243,50994589,2637,2737,1970,2070
2244,50994616,1086,1186,2214,2314
2245,50994616,1756,1856,2000,2100
2246,50994616,2440,2540,3261,3361
2247,50994616,1560,1660,2453,2553
2248,50994616,2313,2413,3060,3160
2249,50994616,2503,2603,2212,2312
2250,50994616,2640,2740,2754,2854
2251,50994616,2694,2794,2937,3037
2252,50994616,2721,2821,3227,3327
2253,50995789,1408,1508,2220,2320
2254,50995789,1117,1217,2133,2233
2255,50995963,630,730,525,625
2256,50995963,785,885,398,498
2257,50995963,871,971,815,915
2258,50995963,1051,1151,902,1002
2259,50995963,1334,1434,651,751
2260,50995963,1512,1612,6,106
2261,50995963,1696,1796,949,1049
2262,50995963,1851,1951,0,100
2263,50995963,2038,2138,28,128
2264,50995963,2318,2418,339,439
2265,50995990,798,898,546,646
2266,50995990,1632,1732,235,335
2267,50995990,1665,1765,395,495
2268,50995990,2033,2133,796,896
2269,50995990,2072,2172,400,500
2270,50995990,2828,2928,608,708
2271,50995990,2954,3054,18,118
2272,50995990,2991,3091,159,259
2273,50995990,3080,3180,179,279
2274,50996056,2338,2438,688,788
2275,50996056,2028,2128,613,713
2276,50996056,2340,2440,371,471
2277,50996056,2414,2514,446,546
2278,50996056,2630,2730,312,412
2279,50996056,2212,2312,388,488
2280,50996056,2646,2746,511,611
2281,50996083,2033,2133,2639,2739
2282,50996083,2393,2493,2569,2669
2283,50996083,2128,2228,2721,2821
2284,50996083,2347,2447,2611,2711
2285,50996083,2399,2499,2567,2667
2286,50996083,2458,2558,2631,2731
2287,50996083,1579,1679,2716,2816
2288,50996083,1953,2053,2420,2520
2289,50996083,2143,2243,2160,2260
2290,50996083,2217,2317,1980,2080
2291,50996083,2329,2429,2692,2792
2292,50996083,2395,2495,2806,2906
2293,50996083,2626,2726,2668,2768
2294,50996083,2986,3086,2115,2215
2295,50996110,1624,1724,260,360
2296,50996110,1350,1450,521,621
2297,50996110,1609,1709,364,464
2298,50996110,1770,1870,344,444
2299,50996110,2251,2351,428,528
2300,50996110,3530,3630,169,269
2301,50996137,2271,2371,2657,2757
2302,50996137,2182,2282,2697,2797
2303,50996137,620,720,2756,2856
2304,50996137,1261,1361,2720,2820
2305,50996137,1278,1378,2592,2692
2306,50996137,1339,1439,2758,2858
2307,50996137,1608,1708,2312,2412
2308,50996137,2186,2286,2462,2562
2309,50996137,2195,2295,2215,2315
2310,50996137,2218,2318,2631,2731
2311,50996137,2380,2480,2703,2803
2312,50996137,2562,2662,2648,2748
2313,50996137,2819,2919,2609,2709
2314,50996137,3129,3229,2858,2958
2315,50996137,3188,3288,2667,2767
2316,50996201,1878,1978,983,1083
2317,50996201,1901,2001,1029,1129
2318,50996201,1914,2014,987,1087
2319,50996201,1910,2010,1026,1126
2320,50996201,1868,1968,959,1059
2321,50996201,1877,1977,1036,1136
2322,50996201,1858,1958,980,1080
2323,50996201,1937,2037,1033,1133
2324,50996201,1454,1554,1051,1151
2325,50996201,1501,1601,1055,1155
2326,50996201,1832,1932,953,1053
2327,50996201,1326,1426,1032,1132
2328,50996201,1439,1539,1070,1170
2329,50996201,2556,2656,530,630
2330,50996201,2117,2217,890,990
2331,50996201,1538,1638,1075,1175
2332,50996201,1527,1627,1011,1111
2333,50996201,1979,2079,1031,1131
2334,50996201,2479,2579,602,702
2335,50996201,2483,2583,443,543
2336,50996201,2053,2153,970,1070
2337,50996201,798,898,73,173
2338,50996201,1703,1803,1016,1116
2339,50996201,1627,1727,977,1077
2340,50996201,1597,1697,1047,1147
2341,50996201,1578,1678,897,997
2342,50996201,1438,1538,643,743
2343,50996201,1292,1392,414,514
2344,50996201,1721,1821,937,1037
2345,50996201,2621,2721,7,107
2346,50996228,1050,1150,724,824
2347,50996228,1077,1177,755,855
2348,50996228,1266,1366,763,863
2349,50996228,1221,1321,745,845
2350,50996228,1259,1359,783,883
2351,50996228,1021,1121,732,832
2352,50996228,1796,1896,890,990
2353,50996228,1286,1386,788,888
2354,50996228,1171,1271,778,878
2355,50996228,1282,1382,728,828
2356,50996228,1453,1553,727,827
2357,50996228,2691,2791,102,202
2358,50996228,1979,2079,879,979
2359,50996228,1036,1136,220,320
2360,50996228,1356,1456,807,907
2361,50996228,1030,1130,585,685
2362,50996228,1465,1565,792,892
2363,50996228,1552,1652,687,787
2364,50996228,1554,1654,772,872
2365,50996228,1569,1669,509,609
2366,50996228,1703,1803,828,928
2367,50996228,1704,1804,898,998
2368,50996228,1029,1129,507,607
